"","cve","nombre","CVE","NOM_MUN"
"6572","20430","Santa María Tataltepec","20218","San Juan Teita"
"6573","20430","Santa María Tataltepec","20492","Santiago Tilantongo"
"6574","20429","Santa María Sola","20535","San Vicente Lachixío"
"6575","20429","Santa María Sola","20277","Villa Sola de Vega"
"6576","20423","Santa María Nduayaco","20172","San Juan Achiutla"
"6577","20423","Santa María Nduayaco","20370","Santa Catarina Tayata"
"6578","20423","Santa María Nduayaco","20339","San Pedro y San Pablo Teposcolula"
"6579","20423","Santa María Nduayaco","20258","San Miguel Achiutla"
"6580","20423","Santa María Nduayaco","20383","Santa Cruz Tayata"
"6581","20423","Santa María Nduayaco","20536","San Vicente Nuñú"
"6582","20423","Santa María Nduayaco","20499","Santiago Yolomécatl"
"6583","20423","Santa María Nduayaco","20562","Magdalena Yodocono de Porfirio Díaz"
"6584","20422","Santa María Nativitas","20176","San Juan Bautista Coixtlahuaca"
"6585","20422","Santa María Nativitas","20121","San Bartolo Soyaltepec"
"6586","20422","Santa María Nativitas","20221","San Juan Teposcolula"
"6587","20422","Santa María Nativitas","20521","Santo Domingo Tonaltepec"
"6588","20416","Santa María Ixcatlán","20177","San Juan Bautista Cuicatlán"
"6589","20416","Santa María Ixcatlán","20176","San Juan Bautista Coixtlahuaca"
"6590","20416","Santa María Ixcatlán","20283","San Miguel Tequixtepec"
"6591","20416","Santa María Ixcatlán","20270","San Miguel Huautla"
"6592","20416","Santa María Ixcatlán","20431","Santa María Tecomavaca"
"6593","20416","Santa María Ixcatlán","20548","Tepelmeme Villa de Morelos"
"6594","20415","Santa María Ipalapa","20188","San Juan Colorado"
"6595","20415","Santa María Ipalapa","20185","San Juan Cacahuatepec"
"6596","20415","Santa María Ipalapa","20111","San Antonio Tepetlapa"
"6597","20415","Santa María Ipalapa","20302","San Pedro Atoyac"
"6598","20415","Santa María Ipalapa","20300","San Pedro Amuzgos"
"6599","20415","Santa María Ipalapa","20447","Santa María Zacatepec"
"6600","20415","Santa María Ipalapa","20076","La Reforma"
"6601","20414","Santa María Huazolotitlán","20367","Santa Catarina Mechoacán"
"6602","20414","Santa María Huazolotitlán","20467","Santiago Jamiltepec"
"6603","20414","Santa María Huazolotitlán","20090","San Andrés Huaxpaltepec"
"6604","20414","Santa María Huazolotitlán","20482","Santiago Pinotepa Nacional"
"6605","20408","Santa María del Rosario","20370","Santa Catarina Tayata"
"6606","20408","Santa María del Rosario","20239","San Martín Huamelúlpam"
"6607","20408","Santa María del Rosario","20397","Heroica Ciudad de Tlaxiaco"
"6608","20408","Santa María del Rosario","20383","Santa Cruz Tayata"
"6609","20408","Santa María del Rosario","20480","Santiago Nundiche"
"6610","20405","Villa de Chilapa de Díaz","20346","San Sebastián Nicananduta"
"6611","20405","Villa de Chilapa de Díaz","20339","San Pedro y San Pablo Teposcolula"
"6612","20405","Villa de Chilapa de Díaz","20105","San Antonino Monte Verde"
"6613","20405","Villa de Chilapa de Díaz","20093","San Andrés Lagunas"
"6614","20405","Villa de Chilapa de Díaz","20089","San Andrés Dinicuiti"
"6615","20405","Villa de Chilapa de Díaz","20549","Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca"
"6616","20405","Villa de Chilapa de Díaz","20540","Villa de Tamazulápam del Progreso"
"6617","20405","Villa de Chilapa de Díaz","20524","Santo Domingo Yodohino"
"6618","20404","Santa María Chachoápam","20121","San Bartolo Soyaltepec"
"6619","20404","Santa María Chachoápam","20264","San Miguel Chicahua"
"6620","20404","Santa María Chachoápam","20224","San Juan Yucuita"
"6621","20404","Santa María Chachoápam","20523","Santo Domingo Yanhuitlán"
"6622","20404","Santa María Chachoápam","20006","Asunción Nochixtlán"
"6623","20402","Santa María Cortijo","12023","Cuajinicuilapa"
"6624","20402","Santa María Cortijo","20180","San Juan Bautista Lo de Soto"
"6625","20402","Santa María Cortijo","20168","San José Estancia Grande"
"6626","20402","Santa María Cortijo","20507","Santo Domingo Armenta"
"6627","20402","Santa María Cortijo","20474","Santiago Llano Grande"
"6628","20400","Santa María Camotlán","20151","San Francisco Teopan"
"6629","20400","Santa María Camotlán","20321","San Pedro Nopala"
"6630","20400","Santa María Camotlán","20462","Santiago Huajolotitlán"
"6631","20400","Santa María Camotlán","20004","Asunción Cuyotepeji"
"6632","20400","Santa María Camotlán","20039","Heroica Ciudad de Huajuapan de León"
"6633","20397","Heroica Ciudad de Tlaxiaco","20133","San Esteban Atatlahuca"
"6634","20397","Heroica Ciudad de Tlaxiaco","20127","San Cristóbal Amoltepec"
"6635","20397","Heroica Ciudad de Tlaxiaco","20370","Santa Catarina Tayata"
"6636","20397","Heroica Ciudad de Tlaxiaco","20269","San Miguel el Grande"
"6637","20397","Heroica Ciudad de Tlaxiaco","20240","San Martín Itunyoso"
"6638","20397","Heroica Ciudad de Tlaxiaco","20208","San Juan Mixtepec -Dto. 08 -"
"6639","20397","Heroica Ciudad de Tlaxiaco","20110","San Antonio Sinicahua"
"6640","20397","Heroica Ciudad de Tlaxiaco","20408","Santa María del Rosario"
"6641","20397","Heroica Ciudad de Tlaxiaco","20379","Santa Cruz Nundaco"
"6642","20397","Heroica Ciudad de Tlaxiaco","20050","Magdalena Peñasco"
"6643","20397","Heroica Ciudad de Tlaxiaco","20532","Santo Tomás Ocotepec"
"6644","20397","Heroica Ciudad de Tlaxiaco","20480","Santiago Nundiche"
"6645","20397","Heroica Ciudad de Tlaxiaco","20073","Putla Villa de Guerrero"
"6646","20396","Santa María la Asunción","20041","Huautla de Jiménez"
"6647","20396","Santa María la Asunción","20040","Huautepec"
"6648","20395","Santa María Apazco","20177","San Juan Bautista Cuicatlán"
"6649","20395","Santa María Apazco","20311","San Pedro Jaltepetongo"
"6650","20395","Santa María Apazco","20304","San Pedro Coxcaltepec Cántaros"
"6651","20395","Santa María Apazco","20451","Santiago Apoala"
"6652","20395","Santa María Apazco","20436","Santa María Texcatitlán"
"6653","20395","Santa María Apazco","20006","Asunción Nochixtlán"
"6654","20392","Santa Lucía Monteverde","20377","Santa Cruz Itundujia"
"6655","20392","Santa Lucía Monteverde","20372","Santa Catarina Yosonotú"
"6656","20392","Santa Lucía Monteverde","20088","San Andrés Cabecera Nueva"
"6657","20392","Santa Lucía Monteverde","20026","Chalcatongo de Hidalgo"
"6658","20392","Santa Lucía Monteverde","20500","Santiago Yosondúa"
"6659","20392","Santa Lucía Monteverde","20481","Santiago Nuyoó"
"6660","20392","Santa Lucía Monteverde","20073","Putla Villa de Guerrero"
"6661","20386","Santa Cruz Zenzontepec","20158","San Jacinto Tlacotepec"
"6662","20386","Santa Cruz Zenzontepec","20213","San Juan Quiahije"
"6663","20386","Santa Cruz Zenzontepec","20466","Santiago Ixtayutla"
"6664","20386","Santa Cruz Zenzontepec","20450","Santiago Amoltepec"
"6665","20386","Santa Cruz Zenzontepec","20448","Santa María Zaniza"
"6666","20386","Santa Cruz Zenzontepec","20543","Tataltepec de Valdés"
"6667","20386","Santa Cruz Zenzontepec","20516","Santo Domingo Teojomulco"
"6668","20386","Santa Cruz Zenzontepec","20489","Santiago Tetepec"
"6669","20386","Santa Cruz Zenzontepec","20477","Santiago Minas"
"6670","20383","Santa Cruz Tayata","20370","Santa Catarina Tayata"
"6671","20383","Santa Cruz Tayata","20239","San Martín Huamelúlpam"
"6672","20383","Santa Cruz Tayata","20423","Santa María Nduayaco"
"6673","20383","Santa Cruz Tayata","20408","Santa María del Rosario"
"6674","20383","Santa Cruz Tayata","20499","Santiago Yolomécatl"
"6675","20382","Santa Cruz Tacahua","20137","San Francisco Cahuacuá"
"6676","20382","Santa Cruz Tacahua","20297","San Pablo Tijaltepec"
"6677","20382","Santa Cruz Tacahua","20255","San Mateo Sindihui"
"6678","20382","Santa Cruz Tacahua","20444","Santa María Yolotepec"
"6679","20382","Santa Cruz Tacahua","20026","Chalcatongo de Hidalgo"
"6680","20382","Santa Cruz Tacahua","20510","Santo Domingo Ixcatlán"
"6681","20382","Santa Cruz Tacahua","20500","Santiago Yosondúa"
"6682","20381","Santa Cruz Tacache de Mina","20186","San Juan Cieneguilla"
"6683","20381","Santa Cruz Tacache de Mina","20290","San Nicolás Hidalgo"
"6684","20381","Santa Cruz Tacache de Mina","20055","Mariscala de Juárez"
"6685","20381","Santa Cruz Tacache de Mina","20484","Santiago Tamazola"
"6686","20379","Santa Cruz Nundaco","20133","San Esteban Atatlahuca"
"6687","20379","Santa Cruz Nundaco","20397","Heroica Ciudad de Tlaxiaco"
"6688","20379","Santa Cruz Nundaco","20532","Santo Tomás Ocotepec"
"6689","20377","Santa Cruz Itundujia","20466","Santiago Ixtayutla"
"6690","20377","Santa Cruz Itundujia","20450","Santiago Amoltepec"
"6691","20377","Santa Cruz Itundujia","20392","Santa Lucía Monteverde"
"6692","20377","Santa Cruz Itundujia","20088","San Andrés Cabecera Nueva"
"6693","20377","Santa Cruz Itundujia","20076","La Reforma"
"6694","20377","Santa Cruz Itundujia","20566","San Mateo Yucutindoo"
"6695","20377","Santa Cruz Itundujia","20500","Santiago Yosondúa"
"6696","20377","Santa Cruz Itundujia","20073","Putla Villa de Guerrero"
"6697","20376","Santa Cruz de Bravo","20011","Calihualá"
"6698","20376","Santa Cruz de Bravo","20501","Santiago Yucuyachi"
"6699","20376","Santa Cruz de Bravo","20537","Silacayoápam"
"6700","20374","Santa Cruz Acatepec","20163","San Jerónimo Tecóatl"
"6701","20374","Santa Cruz Acatepec","20322","San Pedro Ocopetatillo"
"6702","20374","Santa Cruz Acatepec","20249","San Mateo Yoloxochitlán"
"6703","20374","Santa Cruz Acatepec","20234","San Lucas Zoquiápam"
"6704","20374","Santa Cruz Acatepec","20029","Eloxochitlán de Flores Magón"
"6705","20373","Santa Catarina Zapoquila","20181","San Juan Bautista Suchitepec"
"6706","20373","Santa Catarina Zapoquila","20151","San Francisco Teopan"
"6707","20373","Santa Catarina Zapoquila","20340","San Pedro y San Pablo Tequixtepec"
"6708","20373","Santa Catarina Zapoquila","20018","Concepción Buenavista"
"6709","20373","Santa Catarina Zapoquila","21027","Caltepec"
"6710","20372","Santa Catarina Yosonotú","20133","San Esteban Atatlahuca"
"6711","20372","Santa Catarina Yosonotú","20269","San Miguel el Grande"
"6712","20372","Santa Catarina Yosonotú","20392","Santa Lucía Monteverde"
"6713","20372","Santa Catarina Yosonotú","20026","Chalcatongo de Hidalgo"
"6714","20372","Santa Catarina Yosonotú","20481","Santiago Nuyoó"
"6715","20563","Yogana","20534","San Vicente Coatlán"
"6716","20563","Yogana","20351","San Simón Almolongas"
"6717","20563","Yogana","20289","San Nicolás"
"6718","20563","Yogana","20059","Miahuatlán de Porfirio Díaz"
"6719","20563","Yogana","20028","Heroica Ciudad de Ejutla de Crespo"
"6720","20563","Yogana","20277","Villa Sola de Vega"
"6721","20559","San Juan Bautista Valle Nacional","20009","Ayotzintepec"
"6722","20559","San Juan Bautista Valle Nacional","20458","Santiago Comaltepec"
"6723","20559","San Juan Bautista Valle Nacional","20417","Santa María Jacatepec"
"6724","20559","San Juan Bautista Valle Nacional","20336","San Pedro Yólox"
"6725","20559","San Juan Bautista Valle Nacional","20232","San Lucas Ojitlán"
"6726","20559","San Juan Bautista Valle Nacional","20136","San Felipe Usila"
"6727","20554","Totontepec Villa de Morelos","20514","Santo Domingo Roayaga"
"6728","20554","Totontepec Villa de Morelos","20502","Santiago Zacatepec"
"6729","20554","Totontepec Villa de Morelos","20437","Santa María Tlahuitoltepec"
"6730","20554","Totontepec Villa de Morelos","20257","San Melchor Betaza"
"6731","20554","Totontepec Villa de Morelos","20189","San Juan Comaltepec"
"6732","20554","Totontepec Villa de Morelos","20100","San Andrés Yaá"
"6733","20554","Totontepec Villa de Morelos","20060","Mixistlán de la Reforma"
"6734","20554","Totontepec Villa de Morelos","20460","Santiago Choápam"
"6735","20541","Tanetze de Zaragoza","20471","Santiago Lalopa"
"6736","20541","Tanetze de Zaragoza","20288","San Miguel Yotao"
"6737","20541","Tanetze de Zaragoza","20280","Villa Talea de Castro"
"6738","20541","Tanetze de Zaragoza","20222","San Juan Yaeé"
"6739","20541","Tanetze de Zaragoza","20201","San Juan Juquila Vijanos"
"6740","20541","Tanetze de Zaragoza","20042","Ixtlán de Juárez"
"6741","20538","Sitio de Xitlapehua","20235","San Luis Amatlán"
"6742","20538","Sitio de Xitlapehua","20059","Miahuatlán de Porfirio Díaz"
"6743","20534","San Vicente Coatlán","20563","Yogana"
"6744","20534","San Vicente Coatlán","20353","Santa Ana"
"6745","20534","San Vicente Coatlán","20351","San Simón Almolongas"
"6746","20534","San Vicente Coatlán","20059","Miahuatlán de Porfirio Díaz"
"6747","20534","San Vicente Coatlán","20277","Villa Sola de Vega"
"6748","20533","Santo Tomás Tamazulapan","20391","Santa Lucía Miahuatlán"
"6749","20533","Santo Tomás Tamazulapan","20095","San Andrés Paxtlán"
"6750","20533","Santo Tomás Tamazulapan","20059","Miahuatlán de Porfirio Díaz"
"6751","20525","Santo Domingo Zanatepec","07017","Cintalapa"
"6752","20525","Santo Domingo Zanatepec","20265","San Miguel Chimalapa"
"6753","20525","Santo Domingo Zanatepec","20066","Santiago Niltepec"
"6754","20525","Santo Domingo Zanatepec","20143","San Francisco Ixhuatán"
"6755","20525","Santo Domingo Zanatepec","20141","San Francisco del Mar"
"6756","20525","Santo Domingo Zanatepec","20075","Reforma de Pineda"
"6757","20525","Santo Domingo Zanatepec","20327","San Pedro Tapanatepec"
"6758","20522","Santo Domingo Xagacía","20138","San Francisco Cajonos"
"6759","20522","Santo Domingo Xagacía","20303","San Pedro Cajonos"
"6760","20522","Santo Domingo Xagacía","20506","Santo Domingo Albarradas"
"6761","20522","Santo Domingo Xagacía","20473","Santiago Laxopa"
"6762","20522","Santo Domingo Xagacía","20299","San Pablo Yaganiza"
"6763","20522","Santo Domingo Xagacía","20560","Villa Díaz Ordaz"
"6764","20517","Santo Domingo Tepuxtepec","20337","San Pedro y San Pablo Ayutla"
"6765","20517","Santo Domingo Tepuxtepec","20031","Tamazulápam del Espíritu Santo"
"6766","20517","Santo Domingo Tepuxtepec","20435","Santa María Tepantlali"
"6767","20517","Santo Domingo Tepuxtepec","20325","San Pedro Quiatoni"
"6768","20517","Santo Domingo Tepuxtepec","20298","San Pablo Villa de Mitla"
"6769","20517","Santo Domingo Tepuxtepec","20194","San Juan del Río"
"6770","20514","Santo Domingo Roayaga","20156","San Ildefonso Villa Alta"
"6771","20514","Santo Domingo Roayaga","20554","Totontepec Villa de Morelos"
"6772","20514","Santo Domingo Roayaga","20189","San Juan Comaltepec"
"6773","20514","Santo Domingo Roayaga","20100","San Andrés Yaá"
"6774","20514","Santo Domingo Roayaga","20460","Santiago Choápam"
"6775","20513","Santo Domingo Petapa","20014","Ciudad Ixtepec"
"6776","20513","Santo Domingo Petapa","20508","Santo Domingo Chihuitán"
"6777","20513","Santo Domingo Petapa","20472","Santiago Laollaga"
"6778","20513","Santo Domingo Petapa","20412","Santa María Guienagati"
"6779","20513","Santo Domingo Petapa","20207","San Juan Mazatlán"
"6780","20513","Santo Domingo Petapa","20010","El Barrio de la Soledad"
"6781","20513","Santo Domingo Petapa","20427","Santa María Petapa"
"6782","20513","Santo Domingo Petapa","20198","San Juan Guichicovi"
"6783","20512","Santo Domingo Ozolotepec","20424","Santa María Ozolotepec"
"6784","20512","Santo Domingo Ozolotepec","20126","San Cristóbal Amatlán"
"6785","20512","Santo Domingo Ozolotepec","20347","San Sebastián Río Hondo"
"6786","20512","Santo Domingo Ozolotepec","20319","San Pedro Mixtepec -Dto. 26 -"
"6787","20512","Santo Domingo Ozolotepec","20209","San Juan Mixtepec -Dto. 26 -"
"6788","20512","Santo Domingo Ozolotepec","20211","San Juan Ozolotepec"
"6789","20509","Santo Domingo de Morelos","20439","Santa María Tonameca"
"6790","20509","Santo Domingo de Morelos","20085","San Agustín Loxicha"
"6791","20509","Santo Domingo de Morelos","20012","Candelaria Loxicha"
"6792","20508","Santo Domingo Chihuitán","20014","Ciudad Ixtepec"
"6793","20508","Santo Domingo Chihuitán","20513","Santo Domingo Petapa"
"6794","20508","Santo Domingo Chihuitán","20472","Santiago Laollaga"
"6795","20508","Santo Domingo Chihuitán","20005","Asunción Ixtaltepec"
"6796","20508","Santo Domingo Chihuitán","20010","El Barrio de la Soledad"
"6797","20506","Santo Domingo Albarradas","20337","San Pedro y San Pablo Ayutla"
"6798","20506","Santo Domingo Albarradas","20522","Santo Domingo Xagacía"
"6799","20506","Santo Domingo Albarradas","20299","San Pablo Yaganiza"
"6800","20506","Santo Domingo Albarradas","20298","San Pablo Villa de Mitla"
"6801","20506","Santo Domingo Albarradas","20560","Villa Díaz Ordaz"
"6802","20505","Santo Domingo Ingenio","20265","San Miguel Chimalapa"
"6803","20505","Santo Domingo Ingenio","20066","Santiago Niltepec"
"6804","20505","Santo Domingo Ingenio","20557","Unión Hidalgo"
"6805","20505","Santo Domingo Ingenio","20043","Heroica Ciudad de Juchitán de Zaragoza"
"6806","20503","Santiago Zoochila","20138","San Francisco Cajonos"
"6807","20503","Santiago Zoochila","20473","Santiago Laxopa"
"6808","20503","Santiago Zoochila","20442","Santa María Yalina"
"6809","20503","Santiago Zoochila","20120","San Bartolomé Zoogocho"
"6810","20503","Santiago Zoochila","20114","San Baltazar Yatzachi el Bajo"
"6811","20502","Santiago Zacatepec","20554","Totontepec Villa de Morelos"
"6812","20502","Santiago Zacatepec","20498","Santiago Yaveo"
"6813","20502","Santiago Zacatepec","20454","Santiago Atitlán"
"6814","20502","Santiago Zacatepec","20437","Santa María Tlahuitoltepec"
